id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
AP2W5D4MA60/12_2194,"亞洲風味","Number of Calories: 1200, Meals: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/zh-hant/meal-plans/asian/?attribute_pa_calories=1200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Lifestyle","Eatology",3230HKD,in stock,AP_2173,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3230HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1200,meals:full-day/三餐及兩份小食/午、晚餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
AP1W5D2MA56/12_1115,"Asian","Number of Calories: 1200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",1515HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1515HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D3MA57/12_1116,"Asian","Number of Calories: 1200, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1200&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",1840HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1840HKD,new,published,,,,,,default,"calories:1200/1500/1800/2200:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D4MA60/12_1117,"Asian","Number of Calories: 1200, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",1615HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1615HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D2MA56/15_1118,"Asian","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",1690HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1690HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D3MA57/15_1119,"Asian","Number of Calories: 1500, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",2040HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2040HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D4MA60/15_1120,"Asian","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",1840HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1840HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D2MA56/18_1121,"Asian","Number of Calories: 1800, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",1940HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1940HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D3MA57/18_1122,"Asian","Number of Calories: 1800, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",2390HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2390HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D4MA60/18_1123,"Asian","Number of Calories: 1800, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",2190HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2190HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
AP1W5D2MA56/12_2174,"亞洲風味","Number of Calories: 1200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/zh-hant/meal-plans/asian/?attribute_pa_calories=1200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Lifestyle","Eatology",1465HKD,in stock,AP_2173,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1465HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1200,meals:full-day/三餐及兩份小食/午、晚餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
